Snapshot_Date,Opportunity_ID,Opportunity_Stage,Opportunity_Type,Opportunity_Annual_Amount,Opportunity_Created_Date,Opportunity_Close_Date,Opportunity_Product,Account_Electronic_Medical_Record_System,Account_Hospital_Type,Account_Fiscal_Year_End,Account_State,Account_Zip_Code,Account_Number_of_Hospitals ,Account_Number_of_Beds,Account_Number_of_Affiliated_Physicians,Account_Number_of_Employee,Account_Cash_on_Hand,Account_Total_Patient_Revenue,Account_Net_Patient_Revenue
3/1/22,0061K00000htxKH,Stage 3 - Pricing,Existing Business,1676100.009,5/20/21,5/23/22,Privacy Monitoring,Cerner,Health System,,MO,63134,129,17701,26452,82479,182235955,90754228957,22843390899
3/1/22,0061K00000htvdh,Stage 3 - Pricing,New Business,55208.016,5/19/21,7/13/22,Privacy Monitoring,Other,,,,,,,,,,,
3/1/22,0061K00000h9XP2,Stage 1 - Evaluating,New Business,73413.18,5/13/21,6/30/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,MD,21202,,113,607,,229442000,636679249,549960000
3/1/22,0061K00000h9X0P,Stage 1 - Evaluating,New Business,229543.4171,5/13/21,5/31/23,Compliance Analytics,Cerner,Health System,,PA,17033,7,1344,2869,,63874010,9209216357,2723153907
3/1/22,0061K00000h9QBQ,Stage 3 - Pricing,New Business,259977.2436,5/10/21,8/18/22,Diversion Monitoring,Other,Health System,,AL,35801,11,1915,2416,9035,119515913,7582342125,1620496014
3/1/22,0061K00000h9Jzz,Stage 5 - Contracting,New Business,219134.673,5/5/21,5/18/22,Diversion Monitoring,Epic,Health System,,NY,11570,6,1724,2823,10540,13428000,11927474922,2587604508
3/1/22,0061K00000h9IEb,Stage 2 - Scoping,New Business,70504.92,5/4/21,8/15/22,Privacy Monitoring,Other,Short Term Acute Care Hospital,12/31/23,MI,49801,13,49,144,,1789284,373586325,126314630
3/1/22,0061K00000h9fmO,Stage 2 - Scoping,New Business,231044.1336,5/18/21,11/30/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,CT,06457,,186,766,,44257000,1473544903,449721000
3/1/22,0061K00000h9daA,Stage 3 - Pricing,New Business,85913.69688,5/17/21,8/20/22,Privacy Monitoring,Other,,,,,,,,,,,
3/1/22,0061K00000h9Bgm,Stage 3 - Pricing,New Business,400273.7717,4/30/21,4/15/22,Privacy Monitoring,Epic,Health System,,FL,32610,10,3017,3455,13691,199661573,14302640897,3513279054
3/1/22,0061K00000h9Bc1,Stage 3 - Pricing,New Business,260161.6871,4/30/21,12/31/22,Diversion Monitoring,Cerner,Health System,,FL,33136,6,3005,1244,10951,411224227,6575092862,1471427135
3/1/22,0061K00000h9aF8,Stage 1 - Evaluating,New Business,82007.496,5/14/21,6/30/22,Diversion Monitoring,Cerner,Health System,,DE,19958,2,214,675,,110489516,1597877232,512143068
3/1/22,0061K00000h93mN,Stage 1 - Evaluating,New Business,270386.64,4/27/21,6/30/22,Privacy Monitoring,Epic,Health System,,VA,22903,5,984,2397,,15522081,8381402195,2490998548
3/1/22,0061K00000h93g8,Stage 5 - Contracting,New Business,178300.8,4/27/21,3/31/22,Privacy Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,SC,29169,,541,940,5254,708669926,5448767524,1431532821
3/1/22,0061K00000h93ft,Stage 4 - Verbal / VOC,New Business,141607.039,4/27/21,3/31/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,SC,29169,,541,940,5398,708669926,5448767524,1431532821
3/1/22,0061K00000h8sJO,Stage 3 - Pricing,New Business,179576.9554,4/20/21,9/28/22,Diversion Monitoring,Other,Health System,,TX,79601,4,883,864,3484,39692001,6498688107,885817924
3/1/22,0061K00000h8oMm,Stage 3 - Pricing,New Business,235785.7661,4/19/21,6/30/22,Diversion Monitoring,Epic,Health System,,VA,22903,5,984,2397,10109,15522081,8381402195,2490998548
3/1/22,0061K00000h7ZsZ,Stage 2 - Scoping,New Business,229781.4323,4/2/21,4/2/23,Privacy Monitoring,Epic,Health System,,MA,01803,5,1092,2475,,25859054,4224657523,1493024456
3/1/22,0061K00000h7yvY,Stage 3 - Pricing,New Business,326782.9656,4/16/21,6/23/22,Diversion Monitoring,Epic,Health System,,MN,55805,15,1321,2270,7707,491171647,5373406365,2252975487
3/1/22,0061K00000h7yvW,Stage 3 - Pricing,New Business,103762.2865,4/16/21,10/25/22,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,6/30/23,CA,90505,4,493,1079,2987,5942437,4910298667,763705080
3/1/22,0061K00000h7yvg,Stage 1 - Evaluating,New Business,127964.038,4/16/21,6/30/22,Diversion Monitoring,Epic,Health System,,MN,55422,2,476,938,,30028366,2132028723,820864162
3/1/22,0061K00000h7yvD,Stage 3 - Pricing,New Business,143142.4372,4/16/21,9/21/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92324,,366,427,2932,389243513,2413020589,390907095
3/1/22,0061K00000h7yvb,Stage 1 - Evaluating,New Business,185343.1652,4/16/21,9/1/22,Diversion Monitoring,Other,Health System,,MS,38801,8,902,947,,74107815,3693520088,921973354
3/1/22,0061K00000h7yur,Stage 3 - Pricing,New Business,154649.7968,4/16/21,10/25/22,Diversion Monitoring,Cerner,Health System,,NJ,07503,3,1571,1153,4550,2629000,3964885680,801646540
3/1/22,0061K00000h7yug,Stage 3 - Pricing,New Business,353527.8682,4/16/21,3/30/23,Diversion Monitoring,Meditech,Health System,,TX,75201,33,5715,4737,21474,1972866,24463805067,4542182756
3/1/22,0061K00000h7wlx,Stage 3 - Pricing,New Business,153955.7284,4/15/21,8/24/22,Diversion Monitoring,Epic,Health System,,MA,02190,1,374,893,3509,14943804,1362816476,711553992
3/1/22,0061K00000h7vU3,Stage 3 - Pricing,New Business,81501.05106,4/14/21,12/30/22,Diversion Monitoring,Other,Short Term Acute Care Hospital,7/31/23,AL,35150,,122,94,463,12176521,300843321,71529330
3/1/22,0061K00000h7tDX,Stage 2 - Scoping,New Business,73161.52038,4/13/21,8/24/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,9/30/23,MS,39202,21,399,680,,5208155,2199836827,449258632
3/1/22,0061K00000h7S7W,Stage 3 - Pricing,New Business,132665.7159,3/29/21,12/30/22,Diversion Monitoring,Cerner,Short Term Acute Care Hospital,12/31/23,TN,37920,,698,1517,4557,61791917,3974244082,1078155188
3/1/22,0061K00000h7RgL,Stage 4 - Verbal / VOC,New Business,156918.5658,3/29/21,6/30/22,Diversion Monitoring,Other,Health System,,TN,37027,13,715,1013,5657,-5190385,3840266640,768160368
3/1/22,0061K00000h7ra4,Stage 3 - Pricing,New Business,143401.68,4/13/21,6/29/22,Privacy Monitoring,Other,,,,,,,,,,,
3/1/22,0061K00000h7NUc,Stage 3 - Pricing,Existing Business,74012.06412,3/26/21,7/13/22,Diversion Monitoring,Epic,Health System,,CO,80303,1,139,590,1985,4262155,2098780274,418345593
3/1/22,0061K00000h7mOe,Stage 5 - Contracting,New Business,173724.9655,4/9/21,3/30/22,Diversion Monitoring,Epic,Health System,,NY,11213,3,771,695,6183,85048946,2914669083,1005589861
3/1/22,0061K00000h7meF,Stage 3 - Pricing,New Business,102809.4372,4/9/21,8/20/22,Diversion Monitoring,Meditech,Health System,,NY,10701,3,460,321,1646,8349690,913028296,267882489
3/1/22,0061K00000h7Ijg,Stage 3 - Pricing,New Business,273974.4,3/24/21,7/1/22,Diversion Monitoring,Epic,Health System,,IL,61602,16,2074,3611,,2010921850,12173925432,3065396921
3/1/22,0061K00000h7HK7,Stage 3 - Pricing,New Business,273974.4,3/23/21,7/7/22,Diversion Monitoring,Cerner,Health System,,MI,48439,13,1893,3269,14092,217623281,9288345567,2772966760
3/1/22,0061K00000h7GlE,Stage 1 - Evaluating,New Business,333290.2109,3/23/21,3/23/23,Compliance Analytics,Epic,Health System,,PA,15222,14,2129,3431,,36166979,13005836026,2974158982
3/1/22,0061K00000h7gHZ,Stage 5 - Contracting,New Business,1219946.903,4/7/21,9/11/22,Privacy Monitoring,Epic,Health System,,IL,60606,158,19495,29401,124923,3415828273,1.32099E+11,29075511531
3/1/22,0061K00000h7fl1,Closed Won,New Business,116310.7489,4/6/21,2/17/22,Diversion Monitoring,Other,Health System,,FL,33487,,161,,2431,,,
3/1/22,0061K00000h7AyR,Stage 2 - Scoping,New Business,226546.4416,3/19/21,7/12/23,Privacy Monitoring,Epic,Health System,,PA,17822,14,1918,3278,11124,97231778,22215969008,3224847183
3/1/22,0061K00000h6yfD,Stage 2 - Scoping,New Business,309651.1942,3/12/21,7/29/22,Privacy Monitoring,Epic,Health System,,MS,39216,6,953,952,,1213750055,3904050174,885735838
3/1/22,0061K00000h6Y9a,Stage 3 - Pricing,New Business,115996.1947,2/25/21,12/30/22,Privacy Monitoring,Epic,Health System,,NY,13502,3,441,539,3629,5093505,2156009290,556683180
3/1/22,0061K00000h6v8p,Stage 3 - Pricing,New Business,171996.2359,3/10/21,6/16/22,Privacy Monitoring,Epic,Health System,,OH,44308,2,310,993,5492,218768510,2330943077,1040487478
3/1/22,0061K00000h6v8G,Stage 1 - Evaluating,New Business,208589.8658,3/10/21,10/12/22,Privacy Monitoring,Meditech,Health System,,KY,40505,14,966,1178,,1076213,3700722098,791941789
3/1/22,0061K00000h6N1Y,Stage 2 - Scoping,New Business,143117.7577,2/18/21,9/30/22,Diversion Monitoring,Other,Health System,,NC,28401,,997,1316,129,,,
3/1/22,0061K00000h6jwx,Stage 3 - Pricing,New Business,243800.3599,3/3/21,12/28/22,Diversion Monitoring,Cerner,Health System,,FL,33759,18,3507,4506,16328,2697970,18405754041,4206859612
3/1/22,0061K00000h6ih0,Stage 3 - Pricing,New Business,37580.50854,3/2/21,12/25/22,Diversion Monitoring,Cerner,Health System,,IA,50325,37,2470,3358,15133,376441504,9210667891,2631788463
3/1/22,0061K00000h6hNm,Stage 2 - Scoping,New Business,346342.5634,3/2/21,12/15/22,Privacy Monitoring,Epic,Health System,,FL,32207,7,1138,2487,,79000,10033569104,2040694912
3/1/22,0061K00000h6fqm,Stage 2 - Scoping,New Business,276148.8,3/1/21,4/28/23,Compliance Analytics,Cerner,Health System,,PA,15213,35,7154,11088,,46924064,51344319329,9955717814
3/1/22,0061K00000h6FM6,Stage 3 - Pricing,New Business,547948.8,2/12/21,4/12/22,Privacy Monitoring,Epic,Health System,,MO,63141,43,4816,6663,23378,159205691,21188380117,6505253582
3/1/22,0061K00000h69Dw,Stage 1 - Evaluating,New Business,547948.8,2/9/21,7/20/23,Compliance Analytics,Epic,Health System,,NY,10467,10,3239,4968,,238879636,23798749069,4757309430
3/1/22,0061K00000h60vE,Stage 1 - Evaluating,New Business,288031.896,2/4/21,4/27/23,Compliance Analytics,Epic,Health System,,NC,28203,22,3489,6009,,69116947,23648782474,6038333905
3/1/22,0061K00000h5loE,Stage 3 - Pricing,New Business,236051.7768,1/27/21,12/30/22,Diversion Monitoring,Cerner,Health System,,CT,06810,7,1290,2822,6798,71524871,6353885607,2119405055
3/1/22,0061K00000gWyw5,Stage 3 - Pricing,New Business,216373.783,1/8/21,6/15/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,OH,43614,,212,441,1949,-7588410,1361580041,267426993
3/1/22,0061K00000gVdp7,Stage 1 - Evaluating,New Business,272778.48,11/19/20,12/31/23,Compliance Analytics,Other,,,,,,,,,,,
3/1/22,0061K00000gUXG4,Stage 3 - Pricing,New Business,84612.40002,11/3/20,6/30/22,Diversion Monitoring,Epic,Childrens Hospital,9/30/23,CA,93636,,358,431,2455,19642503,2048124678,1010116243
3/1/22,0061K00000gULAR,Stage 3 - Pricing,New Business,759265.2547,10/27/20,12/30/22,Diversion Monitoring,Cerner,Health System,,AZ,85012,35,5866,7625,26680,40703,29936053220,10023977310
3/1/22,0061K00000gUKj6,Stage 4 - Verbal / VOC,New Business,173292.6132,10/27/20,3/4/22,Privacy Monitoring,Epic,Health System,,CA,90048,4,1946,4809,14475,1035454755,33886347628,5347427793
3/1/22,0061K00000gUfLu,Stage 1 - Evaluating,New Business,90020.16,11/6/20,10/31/22,Diversion Monitoring,Epic,Health System,,GA,30117,4,283,471,,163032511,1968510653,630887214
3/1/22,0061K00000gUDXP,Stage 2 - Scoping,New Business,266822.4994,10/22/20,12/21/22,Privacy Monitoring,Epic,Health System,,GA,31602,4,273,408,2515,36366000,1388040063,388283426
3/1/22,0061K00000gUdpW,Stage 3 - Pricing,New Business,132964.56,11/5/20,10/30/22,Privacy Monitoring,Other,,,,,,,,3425,,,
3/1/22,0061K00000gUd3I,Stage 3 - Pricing,Existing Business,145243.125,11/5/20,7/1/22,Privacy Monitoring,Meditech,Short Term Acute Care Hospital,12/31/23,NY,12866,6,171,589,,81866415,1837931852,431925425
3/1/22,0061K00000gUcTP,Stage 3 - Pricing,New Business,97755.0444,11/5/20,12/17/22,Diversion Monitoring,Epic,Health System,,HI,96813,4,602,1829,4611,-242188,3560498596,1340713496
3/1/22,0061K00000gTwlS,Stage 4 - Verbal / VOC,Existing Business,95173.488,10/14/20,3/31/22,Privacy Monitoring,Epic,Health System,,AR,72205,11,1731,1449,6025,-23847637,6773715959,1476492203
3/1/22,0061K00000fw5Z4,Stage 3 - Pricing,New Business,333282.1113,10/7/20,10/30/22,Diversion Monitoring,Epic,Health System,,WA,98195,4,1408,4428,13396,388798669,11749951663,3924138597
3/1/22,0061K00000fvP5f,Stage 2 - Scoping,Existing Business,285163.5091,9/16/20,5/31/22,Diversion Monitoring,Epic,Health System,,WA,98405,12,1900,4731,11550,40220179,13872969998,3600544769
3/1/22,0061K00000fvhNx,Stage 4 - Verbal / VOC,New Business,201109.5765,9/24/20,3/25/22,Privacy Monitoring,Other,,,,,,,,,,,
3/1/22,0061K00000fvHH6,Stage 2 - Scoping,New Business,147124.6877,9/11/20,12/9/22,Diversion Monitoring,Epic,Health System,,FL,34102,2,793,838,,15927396,3159608637,677748228
3/1/22,0061K00000fvFus,Stage 3 - Pricing,New Business,170771.2061,9/11/20,9/23/22,Diversion Monitoring,Cerner,Health System,,CA,90033,4,796,1430,4740,15742350,8500361980,2245021398
3/1/22,0061K00000fv1Gq,Stage 3 - Pricing,New Business,206024.4,9/2/20,10/31/22,Diversion Monitoring,Cerner,Health System,,TN,37922,12,1293,1841,6274,-350845,4577415377,1323008921
3/1/22,0061K00000furSC,Stage 2 - Scoping,New Business,203230.5134,8/28/20,11/19/22,Privacy Monitoring,Epic,Childrens Hospital,8/31/23,TX,78411,2,191,367,,30780388,1279073317,238783276
3/1/22,0061K00000fuilJ,Stage 3 - Pricing,New Business,118233,8/25/20,8/13/22,Privacy Monitoring,Epic,Health System,,KY,42303,3,398,640,2700,29696359,2147881766,724983014
3/1/22,0061K00000ftJfE,Stage 3 - Pricing,New Business,584579.1773,7/27/20,12/30/22,Privacy Monitoring,Meditech,Health System,,TX,75038,39,4919,6615,21058,187113168,32727554064,5932383589
3/1/22,0061K00000ftCbz,Stage 3 - Pricing,New Business,212948.6137,7/22/20,7/27/22,Diversion Monitoring,Other,Health System,,AZ,85016,2,352,1190,4228,190886512,4091840391,1255389822
3/1/22,0061K00000fOO99,Stage 3 - Pricing,New Business,159818.4,6/15/20,12/30/22,Privacy Monitoring,Other,,,,,,,,,,,
3/1/22,0061K00000fOL2c,Stage 3 - Pricing,New Business,68493.6,6/12/20,6/28/22,Diversion Monitoring,Cerner,Health System,,AL,35242,163,9367,1138,18276,578875911,6046405916,4026232705
3/1/22,0061K00000fOEzI,Stage 3 - Pricing,Existing Business,17793.33264,6/9/20,9/14/22,Diversion Monitoring,Epic,Health System,,IN,47710,16,1112,1531,6517,285210479,5734703241,1809686294
3/1/22,0061K00000fOdnH,Stage 1 - Evaluating,New Business,608140.9757,6/22/20,9/23/22,Diversion Monitoring,Epic,Health System,,MI,48073,8,2928,6702,,516391265,18931016702,4228624301
3/1/22,0061K00000fOaRh,Stage 3 - Pricing,New Business,169121.353,6/19/20,3/25/22,Privacy Monitoring,Epic,Health System,,CA,93105,4,453,642,2912,59161968,2777401765,913755228
3/1/22,0061K00000fNEfL,Stage 2 - Scoping,Existing Business,82192.32,5/22/20,5/23/24,Privacy Monitoring,Epic,Health System,,NC,27710,4,1553,3886,,,13039748726,3875811811
3/1/22,0061K00000fMGOA,Stage 2 - Scoping,New Business,442385.2678,4/17/20,9/14/22,Privacy Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,IL,60612,4,575,1416,,421289256,5419854986,2110807037
3/1/22,0061K00000fLOEp,Stage 3 - Pricing,New Business,163080,3/31/20,4/8/22,Diversion Monitoring,Epic,Health System,,OH,43210,8,1582,2931,13971,1134282784,12338390802,3928206640
3/1/22,0061K00000fLeol,Stage 3 - Pricing,New Business,342483.9818,4/13/20,10/30/22,Privacy Monitoring,Cerner,Health System,,CT,06810,7,1290,2822,,71524871,6353885607,2119405055
3/1/22,0061K00000fLcPE,Stage 3 - Pricing,New Business,711478.4387,4/10/20,8/15/22,Privacy Monitoring,Other,Health System,,IL,60515,,5659,10148,32949,,,
3/1/22,0061K00000fL98L,Stage 2 - Scoping,Existing Business,97848,3/20/20,7/23/22,Diversion Monitoring,Epic,Health System,,OH,44195,23,5202,13581,,368968127,39535837288,11601095157
3/1/22,0061K00000fKzjX,Stage 3 - Pricing,New Business,163841.04,3/16/20,10/30/22,Privacy Monitoring,Epic,Health System,,TX,75390,2,808,1862,4091,302876534,6178395830,2320606490
3/1/22,0061K00000ei25Z,Stage 3 - Pricing,New Business,306481.68,2/12/20,8/17/22,Privacy Monitoring,Epic,Health System,,KY,40202,9,1548,2682,7596,24264172,11091283704,2911160066
3/1/22,0061K00000eHxwx,Stage 3 - Pricing,New Business,341821.4693,1/16/20,12/30/22,Diversion Monitoring,Epic,Health System,,SC,29601,18,2623,4593,15680,-968157293,14934342673,4015824147
3/1/22,0061K00000eHxr4,Stage 3 - Pricing,New Business,234169.29,1/16/20,8/17/22,Diversion Monitoring,Cerner,Childrens Hospital,6/30/23,CA,90027,,413,1014,5207,71715672,3552585478,1083587809
3/1/22,0061K00000eHsXS,Stage 2 - Scoping,Existing Business,189435.0598,1/14/20,8/16/22,Diversion Monitoring,Epic,Health System,,NY,14617,9,1239,2472,,102136961,6077117896,2275404141
3/1/22,0061K00000eHQSr,Stage 3 - Pricing,New Business,221353.92,12/23/19,3/23/22,Privacy Monitoring,Epic,Health System,,OH,44310,4,778,1056,5289,755775569,6931286080,1252210989
3/1/22,0061K00000eHLnL,Stage 3 - Pricing,New Business,329793.4224,12/19/19,10/11/22,Diversion Monitoring,Epic,Health System,,CA,92103,5,960,2286,7778,28876884,10513956317,3049472458
3/1/22,0061K00000eHLl3,Stage 3 - Pricing,Existing Business,162619.5436,12/19/19,10/30/22,Diversion Monitoring,Epic,Short Term Acute Care Hospital,6/30/23,CA,92868,24,379,1143,4605,,5277530139,1659711206
3/1/22,0061K00000eHLjb,Stage 3 - Pricing,New Business,228643.2427,12/19/19,9/28/22,Diversion Monitoring,Epic,Health System,,GA,30066,14,2629,4160,13515,29903615,20213320241,4105784125
3/1/22,0061K00000eHjuf,Stage 2 - Scoping,New Business,343415.5492,1/8/20,9/30/22,Privacy Monitoring,Epic,Health System,,GA,30309,20,3412,6866,15941,338319316,27020228378,5368286206
3/1/22,0061K00000eHgqn,Stage 3 - Pricing,New Business,468759.6254,1/7/20,8/30/22,Privacy Monitoring,Epic,Health System,,GA,30322,10,2353,4697,12306,1249349425,8665299785,2573827606
3/1/22,0061K00000eHcKr,Stage 3 - Pricing,New Business,396284.4,1/3/20,4/17/22,Compliance Analytics,Cerner,Health System,,MI,48439,13,1893,3269,12993,217623281,9288345567,2772966760
3/1/22,0061K00000eHbQw,Stage 3 - Pricing,New Business,830884.6363,1/2/20,10/26/22,Privacy Monitoring,Epic,Health System,,TX,75246,51,4875,9506,28298,342375318,31719367734,9226871582
3/1/22,0061K00000ehaun,Stage 3 - Pricing,New Business,327925.4497,1/31/20,10/28/22,Privacy Monitoring,Cerner,Health System,,CA,95661,25,3040,5999,15243,1434394345,24639055703,4982881611
3/1/22,0061K00000eGZeI,Stage 3 - Pricing,New Business,183116.4709,11/22/19,9/16/22,Diversion Monitoring,Cerner,Health System,,AL,35233,10,1699,1179,10607,89068303,11828655416,2684956577
3/1/22,0061K00000eGAOl,Stage 2 - Scoping,New Business,225803.0686,11/7/19,11/2/22,Diversion Monitoring,Epic,Health System,,IA,50266,30,2774,4392,18164,221260556,11554486344,3628296107
3/1/22,0061K00000eGAMf,Stage 2 - Scoping,New Business,619704,11/7/19,6/13/22,Diversion Monitoring,Other,Health System,,IL,60515,,5659,10148,,,,
3/1/22,0061K00000eG9xG,Stage 3 - Pricing,New Business,131016.814,11/7/19,10/15/22,Diversion Monitoring,Epic,Health System,,TN,37232,7,1307,2875,21227,607100089,18329514492,5290302667
3/1/22,0061K00000eG9xf,Stage 2 - Scoping,New Business,717552,11/7/19,8/22/22,Diversion Monitoring,Epic,Health System,,MO,63132,34,4328,6221,,30892210,20676830468,5518271279
3/1/22,0061K00000eG5ZK,Stage 1 - Evaluating,New Business,136987.2,11/5/19,10/12/22,Privacy Monitoring,Epic,Health System,,NY,11570,6,1724,2823,,13428000,11927474922,2587604508
3/1/22,0061K00000eG0Mv,Stage 3 - Pricing,Existing Business,1176196.751,11/4/19,11/30/22,Diversion Monitoring,Epic,Health System,,WA,98057,57,10435,17985,56805,2277929272,67832876048,17761759973
3/1/22,0061K00000ebs7p,Closed Lost,New Business,315399.4924,10/30/19,2/14/22,Diversion Monitoring,Other,Short Term Acute Care Hospital,12/31/23,NY,10065,,514,2231,13855,4000,11633708005,4343759944
3/1/22,0061K00000ebRZB,Stage 1 - Evaluating,New Business,333298.9085,10/15/19,6/16/23,Privacy Monitoring,Cerner,Health System,,ME,04412,10,862,2387,,245866189,4967822445,2206499177
3/1/22,0061K00000ebkFS,Stage 3 - Pricing,New Business,212004,10/25/19,11/30/22,Privacy Monitoring,Cerner,Health System,,NJ,08360,5,668,931,5572,78975642,4599701825,972837022
3/1/22,0061K00000ebgU1,Stage 3 - Pricing,New Business,225762.9237,10/23/19,9/30/22,Diversion Monitoring,Epic,Health System,,VA,24016,8,951,1522,7469,5228803,6217397878,1933876475
3/1/22,0061K00000eaXE4,Stage 1 - Evaluating,New Business,115460.64,9/23/19,6/30/22,Diversion Monitoring,Meditech,Short Term Acute Care Hospital,9/30/23,MA,01742,,111,568,,28227786,841142448,315138632
3/1/22,0061K00000eah5F,Stage 1 - Evaluating,New Business,335289.8707,9/25/19,10/20/23,Compliance Analytics,Epic,Health System,,PA,18103,13,2005,3644,,108780298,18426621273,3533744232
3/1/22,0061K00000e2HBk,Stage 3 - Pricing,New Business,199766.9389,9/3/19,12/30/22,Diversion Monitoring,Epic,Health System,,CA,94143,8,1569,2667,10378,4035475835,20906203178,5702637248
3/1/22,0061K00000e1Leh,Stage 2 - Scoping,New Business,391392,8/12/19,7/22/22,Privacy Monitoring,Epic,Health System,,MO,63132,11,2445,3096,,39110,9712980710,2806028531
